num;Datetime;hashtags
1708;2021-12-11 00:31:42+00:00;['Pokemon', 'PokemonUltraPremiumCollection', 'PokemonCelebrations', 'PokemonUPC', 'PokemonCards', 'PokemonTCG']
1709;2021-12-11 00:21:23+00:00;['FusionStrike', 'PokemonCelebrations', 'PokemonTCG']
1710;2021-12-11 00:07:49+00:00;['pokemon', 'pokemoncelebrations', 'Pikachu']
1711;2021-12-10 23:54:23+00:00;['PokemonCards', 'PokemonTCG', 'PokemonCelebrations', 'PokemonFusionStrike']
1712;2021-12-10 23:24:02+00:00;['PokemonCelebrations']
1713;2021-12-10 23:20:49+00:00;['PokemonCelebrations']
1714;2021-12-10 22:50:59+00:00;['PokemonCelebrations']
1715;2021-12-10 22:31:51+00:00;['PokemonCelebrations', 'charizard', 'pokemontcg']
1716;2021-12-10 20:58:00+00:00;['PokemonTCG', 'Pokemon25', 'PokemonCelebrations', 'PokemonCards', 'Charizard', 'Blastoise', 'Venusaur']
1717;2021-12-10 20:04:15+00:00;['pokemon', 'gigantamax', 'pikachu', 'chonkachu', 'pokemoncelebrations']
1718;2021-12-10 19:11:12+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1719;2021-12-10 19:11:12+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1720;2021-12-10 17:10:13+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'pokemonespañol']
1721;2021-12-10 10:54:40+00:00;['PokemonCelebrations']
1722;2021-12-10 10:33:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1723;2021-12-10 10:33:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1724;2021-12-10 09:32:09+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1725;2021-12-10 09:32:09+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1726;2021-12-10 08:44:28+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1727;2021-12-10 08:44:28+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1728;2021-12-10 08:30:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1729;2021-12-10 08:30:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1730;2021-12-10 07:30:27+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1731;2021-12-10 07:30:27+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1732;2021-12-10 07:06:52+00:00;['Charizard', 'Pokemon', 'mercari', 'PokemonCelebrations']
1733;2021-12-10 06:30:13+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1734;2021-12-10 06:30:13+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1735;2021-12-10 06:21:16+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1736;2021-12-10 06:21:16+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1737;2021-12-10 05:28:43+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1738;2021-12-10 05:28:43+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1739;2021-12-10 04:59:43+00:00;['pokemonTCG', 'PokemonCelebrations', 'pokemonCards', 'pokemon']
1740;2021-12-10 04:56:53+00:00;['PokemonCelebrations']
1741;2021-12-10 04:45:36+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1742;2021-12-10 04:45:36+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1743;2021-12-10 04:27:55+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1744;2021-12-10 04:27:52+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1745;2021-12-10 04:27:02+00:00;['pokemon', 'pokemoncards', 'pokémon', 'celebrations', 'pokemoncelebrations', 'shinymew', 'secretrare', 'secretrareshinymew', 'celebrationstcg']
1746;2021-12-10 03:35:02+00:00;['ポケカ', 'pokemontradingcardgame', 'pokemoncelebrations']
1747;2021-12-10 03:14:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1748;2021-12-10 03:14:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1749;2021-12-10 01:46:56+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'charizard', 'blastoise']
1750;2021-12-10 01:02:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1751;2021-12-10 01:02:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1752;2021-12-10 00:25:19+00:00;['Charizard', 'pokemoncelebrations', 'pokemonTCG', 'pokemon']
1753;2021-12-10 00:00:57+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1754;2021-12-10 00:00:57+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1755;2021-12-09 23:52:51+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations']
1756;2021-12-09 22:41:03+00:00;['PokemonCelebrations']
1757;2021-12-09 22:39:49+00:00;['pokemon', 'pokemoncards', 'PokemonEvolutions', 'PokemonLegendsArceus', 'pokemoncelebrations']
1758;2021-12-09 22:17:22+00:00;['pokemoncelebrations', 'pokemonTCG', 'Charizard']
1759;2021-12-09 21:54:38+00:00;['PokemonCelebrations']
1760;2021-12-09 21:10:11+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'TCG', 'TCGCardSearch', 'Celebrations', 'Pokemon25']
1761;2021-12-09 20:36:11+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1762;2021-12-09 20:36:11+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1763;2021-12-09 20:18:22+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1764;2021-12-09 20:18:22+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1765;2021-12-09 20:15:14+00:00;['Pokemon', 'pokemonTCG', 'pokemonCards', 'chillingreign', 'pokemoncelebrations', 'pokemonchillingreign', 'pokemonpulls', 'YouTube']
1766;2021-12-09 18:44:29+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1767;2021-12-09 18:04:16+00:00;['Pokemon', 'PokemonCelebrations', 'Pokemon25', 'PokemonTCG', 'TCGCardSearch', 'TCG']
1768;2021-12-09 17:54:29+00:00;['PokemonCelebrations']
1769;2021-12-09 16:52:34+00:00;['pokemon', 'pokemon25', 'PokemonCelebrations']
1770;2021-12-09 16:37:29+00:00;['GameAwards', 'etb', 'PokemonCelebrations']
1771;2021-12-09 15:33:39+00:00;['pokemon', 'pokemonTCG', 'PokemonCelebrations', 'shinymew', 'mew']
1772;2021-12-09 15:27:48+00:00;['pokemon', 'pokemonTCG', 'PokemonCelebrations']
1773;2021-12-09 15:27:15+00:00;['Pokemon', 'PokemonCelebrations']
1774;2021-12-09 15:22:02+00:00;['PokemonCelebrations']
1775;2021-12-09 15:20:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1776;2021-12-09 15:20:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1777;2021-12-09 13:45:14+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations', 'Pokemon25', 'PokemonCardGame']
1778;2021-12-09 13:44:44+00:00;['Pokemon', 'PokemonTCG', 'PokemonCardGame', 'Pokemon25', 'Pokemoncelebrations']
1779;2021-12-09 13:09:36+00:00;['Pokemon', 'PokemonTCG', 'PokemonCardGame', 'Pokemon25', 'PokemonCelebrations']
1780;2021-12-09 13:08:40+00:00;['Pokemon', 'PokemonTCG', 'PokemonCardGame', 'Pokemon25', 'PokemonCelebrations']
1781;2021-12-09 13:05:08+00:00;['Pokefam', 'PokemonCelebrations', 'pokemontcg', 'pokemon']
1782;2021-12-09 05:48:49+00:00;['Pokemon', 'PokemonCelebrations']
1783;2021-12-09 05:06:31+00:00;['PokemonCelebrations', 'pokemonTCG']
1784;2021-12-09 05:02:31+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1785;2021-12-09 05:02:31+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1786;2021-12-09 04:54:51+00:00;['PokemonCelebrations', 'PokemonTCG']
1787;2021-12-09 04:44:55+00:00;['Pokemon', 'PokemonCelebrations', 'pokemonCards', 'pokemonTCG']
1788;2021-12-09 02:34:20+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'pokemonbrilliantdiamond', 'anime', 'manga', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funko']
1789;2021-12-09 02:30:39+00:00;['PokemonCelebrations']
1790;2021-12-09 01:55:49+00:00;['pokemoncelebrations']
1791;2021-12-09 01:49:56+00:00;['Pokemon', 'pokemonTCG', 'PokemonCelebrations', 'twitch', 'smallstreamer']
1792;2021-12-09 01:39:44+00:00;['PokemonCelebrations', 'pokemonTCG', 'PokemonBrilliantDiamond', 'TradingCards', '25years', 'twitch']
1793;2021-12-09 01:30:44+00:00;['Pokemon', 'PokemonCelebrations', 'Charizard', 'Venusaur', 'Blastoise', 'Pokemon25thAniversary', 'PokemonClassicCollection', 'PokemonTCG', 'PokemonTCG25', 'PokemonGO']
1794;2021-12-09 00:46:02+00:00;['Pokemon', 'Pikachu', 'PokemonTumbler', 'SilverBuffaloTumbler', 'PokemonPikachuChristmasTumbler', 'PokemonCelebrations', 'PokemonTCG', 'Pokemon25thAnniversary']
1795;2021-12-09 00:43:10+00:00;['PokemonCelebrations', 'pokemon', 'pokemonTCG']
1796;2021-12-08 23:25:09+00:00;['PokemonCelebrations']
1797;2021-12-08 23:05:15+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1798;2021-12-08 23:05:15+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1799;2021-12-08 22:27:45+00:00;['PokemonCelebrations', 'Pokemon']
1800;2021-12-08 21:02:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1801;2021-12-08 21:02:01+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1802;2021-12-08 20:35:35+00:00;['PokemonCelebrations']
1803;2021-12-08 20:10:18+00:00;['PokemonCelebrations']
1804;2021-12-08 20:02:07+00:00;['pokemoncelebrations', 'giveaway']
1805;2021-12-08 19:56:29+00:00;['upc', 'PokemonCelebrations', 'pokemontcg', 'pokemon']
1806;2021-12-08 19:17:39+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1807;2021-12-08 18:28:14+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1808;2021-12-08 18:28:14+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1809;2021-12-08 18:12:56+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1810;2021-12-08 18:12:56+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1811;2021-12-08 18:11:13+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1812;2021-12-08 18:11:13+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1813;2021-12-08 17:50:10+00:00;['BDSP', 'Pokemon', 'pokemonTCG', 'PokemonCelebrations', 'pokemonCards']
1814;2021-12-08 17:20:25+00:00;['pokemon', 'clebrations', 'tcg', 'tcgpokemon', 'pokemontcg', 'pokemoncelebrations', 'twitch', 'twitchstreamer', 'smallstreamercommunity', 'smalltimestreamer']
1815;2021-12-08 16:43:38+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1816;2021-12-08 16:37:13+00:00;['Pokemon', 'pokemoncards', 'tcg', 'pokemontcg', 'Pokemon25', 'PokemonCelebrations']
1817;2021-12-08 16:34:39+00:00;['pokemon', 'pokemonswordshield', 'pokemontcg', 'pokemoncards', 'pokemon25', 'pokemoncelebrations']
1818;2021-12-08 16:31:35+00:00;['Pokemon', 'Charizard', 'pokemonTCG', 'twitch', 'TwitchStreaming', 'smallstreamer', 'W', 'PokemonCelebrations']
1819;2021-12-08 16:07:42+00:00;['DechartGames', 'POKEMONTCG', 'PokemonCelebrations']
1820;2021-12-08 15:25:49+00:00;['PokemonCelebrations']
1821;2021-12-08 14:30:24+00:00;['PokemonTCG', 'PokemonCelebrations']
1822;2021-12-08 09:49:40+00:00;['PokemonCelebrations', 'PokemonCelebrations']
1823;2021-12-08 06:21:22+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1824;2021-12-08 06:21:22+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1825;2021-12-08 05:10:41+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1826;2021-12-08 05:10:41+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1827;2021-12-08 03:47:38+00:00;['pokemon', 'pokemoncelebrations', 'PokemonGO']
1828;2021-12-08 03:40:37+00:00;['Pokemon', 'pokemoncelebrations', 'pokemonCards']
1829;2021-12-08 00:28:05+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1830;2021-12-08 00:28:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1831;2021-12-08 00:28:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1832;2021-12-08 00:28:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1833;2021-12-07 23:48:06+00:00;['pokemontrade', 'pokemoncelebrations']
1834;2021-12-07 21:38:25+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations']
1835;2021-12-07 21:33:41+00:00;['PokemonCelebrations', 'pokemonTCG']
1836;2021-12-07 18:44:39+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1837;2021-12-07 18:44:38+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1838;2021-12-07 18:44:38+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1839;2021-12-07 18:25:30+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1840;2021-12-07 18:25:30+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1841;2021-12-07 18:05:00+00:00;['tradingcardtuesdays', 'pokemon', 'pokemoncelebrations']
1842;2021-12-07 16:28:16+00:00;['pokemoncelebrations', 'pokemonCards']
1843;2021-12-07 16:26:56+00:00;['ShopeePH', 'Pokemon', 'PokemonCelebrations', 'PokemonTCG']
1844;2021-12-07 16:25:55+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1845;2021-12-07 16:02:31+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1846;2021-12-07 16:02:31+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1847;2021-12-07 14:23:17+00:00;['pokekonCelebrationsUktraPremiumCollection', 'pokemon', 'pokemoncelebrations', 'pokemon25thanniversary']
1848;2021-12-07 14:18:11+00:00;['ad', 'Pokemon', 'PokemonTCG', 'EliteTrainerBox', 'ETB', 'GameStop', 'Celebrations', 'PokemonCelebrations']
1849;2021-12-07 14:14:59+00:00;['PokemonCelebrations']
1850;2021-12-07 12:35:28+00:00;['Pokemon', 'pokemonCards', 'PokemonCelebrations']
1851;2021-12-07 12:13:55+00:00;['pokemon', 'pokemoncelebrations', 'pokemontcg', 'pokemonshop']
1852;2021-12-07 08:03:34+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1853;2021-12-07 08:03:34+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1854;2021-12-07 08:03:34+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1855;2021-12-07 07:08:15+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1856;2021-12-07 07:08:15+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1857;2021-12-07 05:09:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1858;2021-12-07 05:09:31+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1859;2021-12-07 05:05:37+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1860;2021-12-07 05:05:37+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1861;2021-12-07 05:05:01+00:00;['pokemon', 'pokemontcg', 'VMAXクライマックス', 'pokemoncelebrations']
1862;2021-12-07 02:42:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1863;2021-12-07 02:42:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1864;2021-12-07 01:45:42+00:00;['PokemonCelebrations']
1865;2021-12-07 01:05:37+00:00;['PokemonCelebrations']
1866;2021-12-07 00:46:29+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1867;2021-12-07 00:46:29+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1868;2021-12-07 00:45:02+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1869;2021-12-07 00:45:02+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1870;2021-12-07 00:17:07+00:00;['Pokemon', 'PokemonGOfriends', 'PokemonCelebrations', 'twitch']
1871;2021-12-06 23:47:15+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations']
1872;2021-12-06 23:00:12+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1873;2021-12-06 23:00:12+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1874;2021-12-06 21:59:45+00:00;['PokemonCelebrations', 'Pokemon', 'Celebrations', 'Christmas', 'Christmas2021']
1875;2021-12-06 21:42:22+00:00;['pokemoncelebrations', 'pokemonTCG']
1876;2021-12-06 21:40:59+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1877;2021-12-06 21:40:59+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1878;2021-12-06 19:34:53+00:00;['Pokemon', 'PokemonCelebrations']
1879;2021-12-06 19:19:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1880;2021-12-06 19:19:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1881;2021-12-06 19:10:43+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1882;2021-12-06 19:10:43+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1883;2021-12-06 18:47:02+00:00;['pokemon', 'pokemoncelebrations']
1884;2021-12-06 17:42:08+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1885;2021-12-06 17:42:08+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1886;2021-12-06 17:28:01+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1887;2021-12-06 17:28:00+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1888;2021-12-06 16:35:34+00:00;['pokemoncelebrations', 'Pikachu', 'pikachuvunion', 'jumbocards', 'promocards']
1889;2021-12-06 15:35:51+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1890;2021-12-06 15:35:51+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1891;2021-12-06 11:30:12+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1892;2021-12-06 11:30:12+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1893;2021-12-06 11:01:24+00:00;['PokemonCelebrations']
1894;2021-12-06 06:35:51+00:00;['PokemonCelebrations']
1895;2021-12-06 06:14:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1896;2021-12-06 06:14:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1897;2021-12-06 05:02:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1898;2021-12-06 05:02:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1899;2021-12-06 05:00:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1900;2021-12-06 05:00:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1901;2021-12-06 02:47:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1902;2021-12-06 02:47:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1903;2021-12-06 00:29:33+00:00;['PokemonCelebrations', 'pokemonTCG']
1904;2021-12-06 00:15:28+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1905;2021-12-06 00:15:28+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1906;2021-12-06 00:10:10+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1907;2021-12-06 00:10:10+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1908;2021-12-05 22:56:40+00:00;['PokemonCelebrations', 'Pokemon']
1909;2021-12-05 22:44:37+00:00;['PokemonCelebrations', 'pikachu', 'pokemontcg']
1910;2021-12-05 20:56:17+00:00;['Pokemon', 'PokemonCelebrations']
1911;2021-12-05 20:00:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1912;2021-12-05 20:00:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1913;2021-12-05 20:00:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1914;2021-12-05 20:00:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1915;2021-12-05 17:53:13+00:00;['crypto', 'Pokemon', 'PokemonCelebrations', 'gaming']
1916;2021-12-05 17:14:01+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1917;2021-12-05 17:13:58+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1918;2021-12-05 16:55:53+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1919;2021-12-05 16:55:53+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1920;2021-12-05 16:25:43+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
1921;2021-12-05 14:22:35+00:00;['mew', 'Pokemon', 'pokemonTCG', 'fusionstrike', 'Pokemon25', 'pokemoncelebrations', 'PokemonShiningPearl', 'PokemonCollectors', 'Pokemoncard']
1922;2021-12-05 10:00:26+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1923;2021-12-05 10:00:25+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1924;2021-12-05 10:00:24+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1925;2021-12-05 10:00:23+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1926;2021-12-05 06:47:25+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1927;2021-12-05 06:47:25+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
1928;2021-12-05 04:57:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1929;2021-12-05 04:57:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1930;2021-12-05 04:12:51+00:00;['Charizard', 'mewtwo', 'PokemonCelebrations']
1931;2021-12-05 02:01:41+00:00;['PokeStax', 'pokemonTCG', 'PokemonCelebrations', 'pokemonCards', 'PokemonGO']
1932;2021-12-05 02:00:02+00:00;['PokemonCelebrations']
1933;2021-12-05 01:49:54+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1934;2021-12-05 01:49:54+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
1935;2021-12-05 00:47:13+00:00;['pokemon', 'Celebrations', 'PokemonCelebrations', 'TCG', 'collection', 'Charizard']
1936;2021-12-05 00:05:51+00:00;['Pokemon', 'pokemonTCG', 'PokemonCelebrations', 'mew']
1937;2021-12-04 23:57:40+00:00;['PokemonCelebrations']
1938;2021-12-04 23:53:10+00:00;['PokemonCelebrations']
1939;2021-12-04 21:25:39+00:00;['Célébrations', 'Pokemon25', 'PokémonCelebrations', 'JCCPokemon', 'PokemonJCC', 'PokemonTCG']
1940;2021-12-04 20:41:53+00:00;['PoingDeFusion', 'PokémonCelebrations', 'Deoxys', 'Charizard']
1941;2021-12-04 20:15:41+00:00;['Pokemon', 'Pokemon25', 'Celebrations', 'PokemonCelebrations']
